Email_ID,Custom_ID,Solution,Unit,편명,Date,Priority,Alert_type,Message_Number,Work Detail Keyword,ATA_from_Alert,POS_ESN,Plainbody,ASMR,Attachment,Severity,Type,Department,Organization,ATA,ATA_Detail,Trouble Shooting Recommendation,[CHK] NR_Required,[CHK] EngineerReview,Engineer_Comment,MCPI_Plan,Alert Type,NR Priority,NR Number,NR Creation Date,수행 일자,점검 결과,Cost,ATA (2-Letter),Ref_KEY,AC_Type,HL_No.,Status,Folder_ID,Shop Finding,DOC_URL
191d72d4a5fc86ba,,AHM,777_HL8251,KE8251,2024. 9. 9,,,28-RM19-R940,FUEL TU SENSOR FUEL INGRESS DETECTED - RH MAIN TANK 19  (28-RM19-R940),,,FUEL TU SENSOR FUEL INGRESS DETECTED - RH MAIN TANK 19  (28-RM19-R940),,,,,,,,,,FALSE,TRUE,"[박창훈]
Score Board 기반영",,No Action,,,,2024. 9. 10,,,28,777_HL82512024-09-09 23:26:24,777,HL8251,Monitoring,,N/A,
191d690e81f07cd9,,AHM,777_HL7573,KE0659,2024. 9. 9,,,34-0001-S136,SAARU IS DEGRADED AND MAY REQUIRE FURTHER MAINTENANCE ACTION.  (34-0001-S136),,,SAARU IS DEGRADED AND MAY REQUIRE FURTHER MAINTENANCE ACTION.  (34-0001-S136),,,,,,,,,,TRUE,TRUE,[남태영] SAARU 교환 요청 완료,,Predictive Alert,MID,12517174,2024. 9. 10,2024. 9. 11,[남태영] SAARU 교환 완료 (9/11),0,34,777_HL75732024-09-09 20:35:24,777,HL7573,Closed,,Fault,
191d50dfb387bb55,,AHM,777_HL8250,KE0931,2024. 9. 9,,,28-LM21-R940,FUEL TU SENSOR FUEL INGRESS DETECTED - LH MAIN TANK 21 (TARGETED PROBE)  (28-LM21-R940),,,FUEL TU SENSOR FUEL INGRESS DETECTED - LH MAIN TANK 21 (TARGETED PROBE)  (28-LM21-R940),,,,,,,,,,FALSE,TRUE,"[김민석]
교환 요청 기 발행. (NR : 12459960)
9/10 ~ 10/3 중정비 중 수행 예정",,No Action,,,,2024. 9. 9,,,28,777_HL82502024-09-09 13:33:24,777,HL8250,Closed,,N/A,
191d2901f6a84bc1,,AHM,777_HL8226,KE0313,2024. 9. 9,,,25-57059-D732,POWER DRIVE UNIT 30R (MAIN DECK)  [HIGH FAULT OCCURRENCE RATE]  (25-57059-D732),,,POWER DRIVE UNIT 30R (MAIN DECK)  [HIGH FAULT OCCURRENCE RATE]  (25-57059-D732),,,,,,,,,,FALSE,TRUE,"[박창훈]
PDU 관련 AHM 모델 확인 보류 - 중요도 낮음",,No Action,,,,2024. 9. 10,,,25,777_HL82262024-09-09 01:56:23,777,HL8226,Monitoring,,N/A,
191d07370c745ce5,,AHM,7M8_HL8350,KE2209,2024. 9. 8,,,27-1001-C730,737 MAX TEFM EVENT REPORT HAS BEEN RECV'D  (27-1001-C730),,,737 MAX TEFM EVENT REPORT HAS BEEN RECV'D  (27-1001-C730),,,,,,,,,,FALSE,TRUE,"[박창훈]
Diagnostic 사항으로 추가 Monitoring 필요. 
Flap Asymmetry 자체 모델로 Monitoring 중으로 현재 상태 Normal. 
관련성 Skew와 Asymmetry의 관련성은 이순호 과장 출장 복귀후 검토 예정. ",,No Action,,,,2024. 9. 10,,,27,7M8_HL83502024-09-08 16:05:22,7M8,HL8350,Monitoring,,N/A,
191cb78e11e17852,,AHM,777_HL7782,KE0926,2024. 9. 7,,,28-0173-C640,FQIS TANK UNIT (RIGHT MAIN # 27): [HIGH FAILURE RATE]  (28-0173-C640),,,FQIS TANK UNIT (RIGHT MAIN # 27): [HIGH FAILURE RATE]  (28-0173-C640),,,,,,,,,,FALSE,TRUE,"[김민석]
Fuel Tank Unit Score 기 반영",,No Action,,,,2024. 9. 9,,,28,777_HL77822024-09-07 16:53:24,777,HL7782,Closed,,N/A,
191c91a76e564a82,,AHM,787_HL8083,KE0411,2024. 9. 7,,,49-9013-S040A,APU OIL QUANTITY LOW  (49-9013-S040A),,,APU OIL QUANTITY LOW  (49-9013-S040A),,,,,,,,,,FALSE,TRUE,[남태영] Monitoring,,No Action,,,,2024. 9. 7,,,49,787_HL80832024-09-07 05:51:24,787,HL8083,Closed,,N/A,
191c8ffa4b814588,,AHM,787_HL7206,KE0071,2024. 9. 7,,,24-1003-S250,R1 VFSG OIL NEEDS SERVICING  (24-1003-S250),,,R1 VFSG OIL NEEDS SERVICING  (24-1003-S250),,,,,,,,,,FALSE,TRUE,[남태영] Information Only,,No Action,,,,2024. 9. 7,,0,24,787_HL72062024-09-07 05:21:24,787,HL7206,Monitoring,,N/A,
191c728f3667cc1f,,SPM,321_HL8506,KE0102,2024. 9. 6,,,,ENGINE 2 LOW BLEED TEMPERATURE,,,ENGINE 2 LOW BLEED TEMPERATURE,,,,,,,,,,TRUE,TRUE,[남태영] FAV & Actuator 점검 요함,,Predictive Alert,MID,12509778,2024. 9. 7,2024. 9. 10,"<9/9(N)> // 작업자 : 송은천, 진영진
ㅇ FAV Act'와 V/V Body를 연결해주는 Control Rod의 Broken 확인. 
ㅇ Control Rod는 V/V Body의 Sub Assy'로 V/V Body 교환. 
ㅇTest 과정에서 FAV Act' Open 되지 않아 교환 하였으나, 절차상 문제가 있는것으로 고려되어 제작사 문의 중.
   - 장탈 Act'는 NFF 예상 ",7638,36,321_HL85062024-09-06 20:47:23,321,HL8506,Monitoring,,Fault,
191c67e94f43b29f,,AHM,748_HL7609,KE0591,2024. 9. 6,,,36-0001-S607,HIGH PRESS S/O VLV OPEN IN CRUISE  (36-0001-S607),,,HIGH PRESS S/O VLV OPEN IN CRUISE  (36-0001-S607),,,,,,,,,,FALSE,TRUE,[남태영] Monitoring,,No Action,,,,2024. 9. 7,,,36,748_HL76092024-09-06 17:41:23,748,HL7609,Closed,,N/A,
191c645dbde6fddb,,AHM,748_HL7609,KE0591,2024. 9. 6,,,29-0121-S831,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 2 & 3  (29-0121-S831),,,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 2 & 3  (29-0121-S831),,,,,,,,,,FALSE,TRUE,[남태영] Monitoring,,No Action,,,,2024. 9. 7,,,29,748_HL76092024-09-06 16:39:24,748,HL7609,Closed,,N/A,
191c5c464bfe6d11,,AHM,787_HL8535,KE0703,2024. 9. 6,,,30-0201-D305,"WIPS ZONE CARD FAULT, POSSIBLE WING ANTI-ICE SYS PRECURSOR:  (30-0201-D305)",,,"WIPS ZONE CARD FAULT, POSSIBLE WING ANTI-ICE SYS PRECURSOR:  (30-0201-D305)",,,,,,,,,,FALSE,TRUE,[남태영] MSG 발생 건,,No Action,,,,2024. 9. 6,,,30,Unknown_HL85352024-09-06 14:18:23,787,HL8535,Closed,,N/A,
191c445bb5d9b071,,AHM,777_HL8285,KE0273,2024. 9. 6,,,36-0042-C410,"THE RH ISOV SHOWS SIGNS OF DEGRADATION LEADING TO A FAULT [FAIL OPEN, L].  (36-0042-C410)",,,"THE RH ISOV SHOWS SIGNS OF DEGRADATION LEADING TO A FAULT [FAIL OPEN, L].  (36-0042-C410)",,,,,,,,,,FALSE,TRUE,"[김민석]
초도발생, Monitoring",,No Action,,,,2024. 9. 26,,16224,36,777_HL82852024-09-06 07:20:23,777,HL8285,Closed,,N/A,
191c3fdb02831ce4,,AHM,748_HL7639,KE0538,2024. 9. 6,,,29-0121-S831,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 2 & 3  (29-0121-S831),,,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 2 & 3  (29-0121-S831),,,,,,,,,,FALSE,TRUE,"[김민석]
온도범위 정상, Monitoring",,No Action,,,,2024. 9. 26,,,29,748_HL76392024-09-06 06:01:24,748,HL7639,Closed,1aajqI5UAPVDNyzGU5S7ChA1A8K0_Z9oJ,N/A,
191c3dc5f8462fae,,AHM,787_HL8345,KE0071,2024. 9. 6,,,32-0031-S110,MLG BRAKE 1 APPROACHING WEAR LIMIT  (32-0031-S110),,,MLG BRAKE 1 APPROACHING WEAR LIMIT  (32-0031-S110),,,,,,,,,,FALSE,TRUE,"[김민석]
Servicing Report 자동 발송 완료.",,No Action,,,,2024. 9. 6,,,32,787_HL83452024-09-06 05:25:23,787,HL8345,Closed,,N/A,
191c2898d1ed7358,,AHM,748_HL7638,KE0035,2024. 9. 5,,,32-0407-S701,BRAKE TEMPERATURE DEVIATION: WHEEL #7  (32-0407-S701),,,BRAKE TEMPERATURE DEVIATION: WHEEL #7  (32-0407-S701),,,,,,,,,,FALSE,TRUE,"[김민석]
Alert 최초발생
#7 : 0.8,  #8 : 2.0
특이사항 없음",,No Action,,,,2024. 9. 6,,,32,748_HL76382024-09-05 23:15:26,748,HL7638,Closed,,N/A,
191c253108c70394,,AHM,777_HL7766,KE0928,2024. 9. 5,,,28-RM01-R940,FUEL TU SENSOR FUEL INGRESS DETECTED - RH MAIN TANK 1 (TARGETED PROBE)  (28-RM01-R940),,,FUEL TU SENSOR FUEL INGRESS DETECTED - RH MAIN TANK 1 (TARGETED PROBE)  (28-RM01-R940),,,,,,,,,,FALSE,TRUE,"[김민석]
최근 20 Flight 중 Ingress 1회 발생, MMSG 없음. Monitoring 후 필요시 Score 추가 예정",,No Action,,,,2024. 9. 6,,,28,777_HL77662024-09-05 22:15:24,777,HL7766,Monitoring,,N/A,
191be25eb0314b3b,,AHM,787_HL7207,KE0915,2024. 9. 5,,,24-1004-S250,R2 VFSG OIL NEEDS SERVICING  (24-1004-S250),,,R2 VFSG OIL NEEDS SERVICING  (24-1004-S250),,,,,,,,,,FALSE,TRUE,[남태영] Information Only,,No Action,,,,2024. 9. 5,,0,24,787_HL72072024-09-05 02:47:24,787,HL7207,Closed,,N/A,
191bc3690b4c9296,,ASCENTIA,787_HL8084,KE0000,2024. 9. 4,,,,SCU #3 PERFORMANCE DEGRADATION,,,HL8084 SCU 3 REPLACEMENT,,,,,,,,,,TRUE,TRUE,"[김민석]
  ㅇ SCU 교환 요청 (SB 7011015-21-7 미 수행)",,Predictive Alert,LOW,12504952,2024. 9. 5,2024. 9. 26,"[남태영]
SCU 교환 완료",0,21,787_HL80842024-09-04 17:46:23,787,HL8084,Closed,,Fault,
191bb61b8c156617,,AHM,748_HL7617,KE0509,2024. 9. 4,,,29-0121-S831,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 2 & 3  (29-0121-S831),,,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 2 & 3  (29-0121-S831),,,,,,,,,,FALSE,TRUE,"[남태영] Monitoring
",,No Action,,,,2024. 9. 5,,,29,748_HL76172024-09-04 13:54:23,748,HL7617,Monitoring,,N/A,
80822024-09-04 13:34:09,,AHM,787_HL8082,KE664,2024. 9. 4,,,787-KAL-27-002,#12 HYDRAULIC SPOILER PCU DEGRADED,,,,,,,,,,,,,TRUE,TRUE,[남태영] 787.SL.27-027.INSP.001 조기 수행 요함,9/13N 수행 완료,Predictive Alert,MID,12501318,2024. 9. 4,2024. 9. 14,"<9/14>
 - Resistance : 600 ohms
 - Installation Test Normal",0,27,80822024-09-04 13:34:09,787,HL8082,Monitoring,,NFF,
191b71b4b6afb9fc,,AHM,748_HL7617,KE0233,2024. 9. 3,,,29-0121-S831,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 2 & 3  (29-0121-S831),,,HYDRAULIC CASE DRAIN TEMPERATURE DIFFERENCE TOO LARGE: SYSTEMS 2 & 3  (29-0121-S831),,,,,,,,,,FALSE,TRUE,[남태영] Monitoring,,No Action,,,,2024. 9. 4,,,29,748_HL76172024-09-03 17:59:23,748,HL7617,Monitoring,,N/A,
191b5556f8b44b60,,AHM,777_HL7765,KE0787,2024. 9. 3,,,36-0042-C410,"THE RH ISOV SHOWS SIGNS OF DEGRADATION LEADING TO A FAULT [FAIL OPEN, L].  (36-0042-C410)",,,"THE RH ISOV SHOWS SIGNS OF DEGRADATION LEADING TO A FAULT [FAIL OPEN, L].  (36-0042-C410)",,,,,,,,,,FALSE,TRUE,[남태영] 초도 발생 건으로 Monitoring,,No Action,,,,2024. 9. 3,,16224,36,777_HL77652024-09-03 09:43:23,777,HL7765,Monitoring,,N/A,
191b4a47ad28951b,,SPM,330_HL8025,KE0174,2024. 9. 3,,,,AUXILIARY POWER UNIT OIL TEMPERATURE TOO HIGH,,,AUXILIARY POWER UNIT OIL TEMPERATURE TOO HIGH,,,,,,,,,,TRUE,TRUE,"[박창훈]
 ㅇ Corrected Max HOT (High Oil Temp)  90℃ 이상, 누적 8회 초과 되어 APM Alert 발생

 ​ㅇ​ 권고 사항
    - Oil Level & Filter Insp’
    - Duct FOD Insp;
    - 이상 없는 경우, Oil Cooler Assy’ 교환 

  ㅇ Part Inform
      - Desc : APU Oil Cooler
      - P/N : 160424-2 (GOH 3ea)
      - S/N : 44-260
      - Installed Date : 2023-05-12",,Predictive Alert,MID,12490274,2024. 9. 3,2024. 9. 10,"<9/9(N)> // 작업자 : 한준균
ㅇ 점검 결과 NO FOD, Duct Normal. 
ㅇ Oil Cooler Assy' HX High Contamination 확인 되어 교환.
ㅇ 교환 후 HOT 확인 결과 91℃, 동시간대 타 항공기 HOT 95℃ ",23504,49,330_HL80252024-09-03 06:30:23,330,HL8025,Monitoring,,Fault,
191b3216ac58d80d,,AHM,787_HL8345,KE0475,2024. 9. 2,,,21-0190-001A,ABNORMAL RIGHT PECS TEMPERATURE  (21-0190-001A),,,ABNORMAL RIGHT PECS TEMPERATURE  (21-0190-001A),,,,,,,,,,FALSE,TRUE,"[박창훈]
Hybrid Cleaning 1순위 수행 기요청",,No Action,,,,2024. 9. 3,,0,21,787_HL83452024-09-02 23:27:23,787,HL8345,Closed,,N/A,
191b0dd6708fcf34,,AHM,787_HL8084,KE0914,2024. 9. 2,,,79-0005-787EIS,LEFT ENGINE OIL QUANTITY (AT STABLE CRUISE) -BELOW SERVICING LIMIT  (79-0005-787EIS),,,LEFT ENGINE OIL QUANTITY (AT STABLE CRUISE) -BELOW SERVICING LIMIT  (79-0005-787EIS),,,,,,,,,,FALSE,TRUE,[박창훈] Information Only,,No Action,,,,2024. 9. 3,,,79,787_HL80842024-09-02 12:53:24,787,HL8084,Closed,,N/A,
191afe477a1041b8,,AHM,7M8_HL8351,KE0804,2024. 9. 2,,,32-1002-S104,MLG TIRE PRESSURE 2 BELOW THE SERVICING LIMIT (MLG L)  (32-1002-S104),,,MLG TIRE PRESSURE 2 BELOW THE SERVICING LIMIT (MLG L)  (32-1002-S104),,,,,,,,,,FALSE,TRUE,[남태영] Information Only,,No Action,,,,2024. 9. 2,,,32,7M8_HL83512024-09-02 08:21:24,7M8,HL8351,Closed,,N/A,
191af17d47051651,,AHM,777_HL8077,KE8314,2024. 9. 2,,,29-1148-S910,LOW HYDRAULIC FLUID QUANTITY DETECTED IN CENTER SYSTEM [IN-FLIGHT]  (29-1148-S910),,,LOW HYDRAULIC FLUID QUANTITY DETECTED IN CENTER SYSTEM [IN-FLIGHT]  (29-1148-S910),,,,,,,,,,FALSE,TRUE,[남태영] Information Only,,No Action,,,,2024. 9. 2,,,29,777_HL80772024-09-02 04:38:24,777,HL8077,Closed,,N/A,
191ade29b7a1f30b,,AHM,787_HL8390,KE0633,2024. 9. 1,,,32-0010-C001,BRAKES 1 AND 2:  HIGH AXLE-MATE BRAKE TEMPERATURE DIFFERENTIAL  (32-0010-C001),,,BRAKES 1 AND 2:  HIGH AXLE-MATE BRAKE TEMPERATURE DIFFERENTIAL  (32-0010-C001),,,,,,,,,,FALSE,TRUE,[남태영] Intermittent Fault,,No Action,,,,2024. 9. 2,,14432,32,787_HL83902024-09-01 23:00:23,787,HL8390,Closed,,N/A,
191add0439596e6f,,AHM,777_HL7752,KE0654,2024. 9. 1,,,36-0042-C410,"THE RH ISOV SHOWS SIGNS OF DEGRADATION LEADING TO A FAULT [FAIL OPEN, L].  (36-0042-C410)",,,"THE RH ISOV SHOWS SIGNS OF DEGRADATION LEADING TO A FAULT [FAIL OPEN, L].  (36-0042-C410)",,,,,,,,,,FALSE,TRUE,[남태영] Intermittent Fault,,No Action,,,,2024. 9. 2,,16224,36,777_HL77522024-09-01 22:40:24,777,HL7752,Closed,,N/A,
191aba1c605d9907,,AHM,748_HL7636,KE0173,2024. 9. 1,,,36-0005-S607,PRESSURE REGULATING S/O VLV CLOSED IN CRUISE  (36-0005-S607),,,PRESSURE REGULATING S/O VLV CLOSED IN CRUISE  (36-0005-S607),,,,,,,,,,FALSE,TRUE,"[박창훈]
FAV Defer 36-12-01A 관련, Anti-Icing 사용시 Bleed Off 한것으로 추정. Monitoring",,No Action,,,,2024. 9. 1,,,36,748_HL76362024-09-01 12:30:23,748,HL7636,Monitoring,,N/A,
191ab81f48681dae,,AHM,777_HL7751,KE0788,2024. 9. 1,,,36-0042-C410,"THE RH ISOV SHOWS SIGNS OF DEGRADATION LEADING TO A FAULT [FAIL OPEN, L].  (36-0042-C410)",,,"THE RH ISOV SHOWS SIGNS OF DEGRADATION LEADING TO A FAULT [FAIL OPEN, L].  (36-0042-C410)",,,,,,,,,,FALSE,TRUE,"[박창훈]
Monitoring",,No Action,,,,2024. 9. 1,,16224,36,777_HL77512024-09-01 11:55:22,777,HL7751,Monitoring,,N/A,
191a8d041af547ac,,AHM,7M8_HL8350,KE2210,2024. 8. 31,,,29-0001-S730,SYSTEM A HYDRAULIC FLUID QUANTITY APPROACHING SERVICE LEVEL  (29-0001-S730),,,SYSTEM A HYDRAULIC FLUID QUANTITY APPROACHING SERVICE LEVEL  (29-0001-S730),,,,,,,,,,FALSE,TRUE,"[박창훈]
Servicing Information 자동 발송 확인, 해당 MSG Filter 등록. ",,No Action,,,,2024. 9. 1,,,29,7M8_HL83502024-08-31 23:22:24,7M8,HL8350,Closed,,N/A,
191a5a103657be89,,AHM,787_HL8391,KE0412,2024. 8. 31,,,73-1116-S421,LEFT FUEL FILTER PRESSURE DROP EXCEEDS SERVICE LIMIT  (73-1116-S421),,,LEFT FUEL FILTER PRESSURE DROP EXCEEDS SERVICE LIMIT  (73-1116-S421),,,,,,,,,,FALSE,TRUE,[박창훈] EHM (MOT Handling),,No Action,,,,2024. 8. 31,,,73,787_HL83912024-08-31 08:31:23,787,HL8391,Closed,,N/A,
1919f260839ec7dc,,AHM,777_HL8010,KE0630,2024. 8. 30,,,49-9018-S113,SUDDEN DROP IN APU OIL LEVEL DETECTED  (49-9018-S113),,,SUDDEN DROP IN APU OIL LEVEL DETECTED  (49-9018-S113),,,,,,,,,,FALSE,TRUE,[남태영] Monitoring,,No Action,,,,2024. 8. 30,,0,49,777_HL80102024-08-30 02:19:24,777,HL8010,Monitoring,,N/A,
1919dd78a0b1d60c,,AHM,777_HL8044,KE9231,2024. 8. 29,,,36-0042-C410,"THE RH ISOV SHOWS SIGNS OF DEGRADATION LEADING TO A FAULT [FAIL OPEN, L].  (36-0042-C410)",,,"THE RH ISOV SHOWS SIGNS OF DEGRADATION LEADING TO A FAULT [FAIL OPEN, L].  (36-0042-C410)",,,,,,,,,,FALSE,TRUE,[남태영] Monitoring,,No Action,,,,2024. 8. 30,,16224,36,777_HL80442024-08-29 20:14:24,777,HL8044,Monitoring,,N/A,
83132024-08-29 10:06:05,,KAL,220_HL8313,KE0000,2024. 8. 29,,,220-KAL-29-003,EDP 2A Unstable Pressure Suspected,,,,,,,,,,,,,TRUE,TRUE,"[이순호]
- Case Drain Filter 점검하여 chip이나 flakes 등 발견 시에만 R EDP 교환",9/1N 수행 완료,Predictive Alert,MID,12479906,2024. 8. 29,2024. 9. 2,"[남태영]
CD Filter 점검 시 Metal Particle 다량 발견되어 EDP 교환 (9/2)",17200,29,83132024-08-29 10:06:05,220,HL8313,Closed,,Fault,
1919a8a3d85c666d,,AHM,777_HL7766,KE0696,2024. 9. 2,,,36-0042-C410,"THE RH ISOV SHOWS SIGNS OF DEGRADATION LEADING TO A FAULT [FAIL OPEN, L].  (36-0042-C410)",,,"THE RH ISOV SHOWS SIGNS OF DEGRADATION LEADING TO A FAULT [FAIL OPEN, L].  (36-0042-C410)",,,,,,,,,,TRUE,TRUE,[남태영] ISOV 교환 요청,,CXL,MID,12492792,2024. 9. 2,2024. 9. 10,CXL 처리됨,16224,36,777_HL77662024-08-29 04:51:24,777,HL7766,Closed,,N/A,
19199a262c7d6ae5,,AHM,777_HL8005,KE9575,2024. 8. 29,,,25-57089-D732,POWER DRIVE UNIT 45R (MAIN DECK)  [HIGH FAULT OCCURRENCE RATE]  (25-57089-D732),,,POWER DRIVE UNIT 45R (MAIN DECK)  [HIGH FAULT OCCURRENCE RATE]  (25-57089-D732),,,,,,,,,,FALSE,TRUE,[남태영] Monitoring,,No Action,,,,2024. 8. 29,,,25,777_HL80052024-08-29 00:37:27,777,HL8005,Monitoring,,N/A,
19198a7d98cf2dfc,,ASCENTIA,787_HL8085,KE0000,2024. 8. 28,,,,CLEAN RH RAF HEAT EXCHANGER ON HL8085,,,CLEAN RH RAF HEAT EXCHANGER ON HL8085,,,,,,,,,,FALSE,TRUE,[남태영] HX Hybrid Cleaning 기 수행 요청 완료,,No Action,,,,2024. 8. 29,,,,787_HL80852024-08-28 20:04:29,787,HL8085,Closed,,N/A,
19198a7e62d2e731,,ASCENTIA,787_HL7208,KE0000,2024. 8. 28,,,,CLEAN LH RAF HEAT EXCHANGER ON HL7208,,,CLEAN LH RAF HEAT EXCHANGER ON HL7208,,,,,,,,,,FALSE,TRUE,[남태영] HX Hybrid Cleaning 기 수행 요청 완료,,No Action,,,,2024. 8. 29,,,,787_HL72082024-08-28 20:04:24,787,HL7208,Closed,,N/A,
191983b196e6f8d7,,AHM,7M8_HL8348,KE2255,2024. 8. 28,,,36-0020-C211,LEFT FAMV SHOWS SIGNS OF DEGRADATION OR AN IMMINENT FAULT DURING CRUISE  (36-0020-C211),,,LEFT FAMV SHOWS SIGNS OF DEGRADATION OR AN IMMINENT FAULT DURING CRUISE  (36-0020-C211),,,,,,,,,,FALSE,TRUE,"[김민석]
 - 자체 Alert 으로 선 조치 완료",,No Action,,,,2024. 8. 29,,,36,7M8_HL83482024-08-28 18:05:23,7M8,HL8348,Closed,,N/A,
83482024-08-28 16:46:15,,KAL,7M8_HL8348,KE2256,2024. 8. 28,,,7M8-KAL-36-002,Left FAMV Degradation,,,,,,,,,,,,,TRUE,TRUE,"[김민석]
Left FAMV(Pre SB) 교환 요청
  - P/N : 63292070-3	(교환 자재 63292070-4, GOH : 4ea)
  - S/N : 1188
  - Install Date : 도입 장착",8/28N 수행 완료,Predictive Alert,HIGH,12481272,2024. 8. 28,2024. 9. 23,"<8/28N>
- FAMV 교환 완료
- Detail Shop Finding 요청

<9/23>
 - Shop Finding Result : Poppet Leakage",4902,36,83482024-08-28 16:46:15,7M8,HL8348,Closed,,Fault,
19197b04136548e5,,AHM,777_HL8007,KE0616,2024. 8. 28,,,30-0041-S910,SIGNIFICANTLY SLOW RH WAI VALVE OPENING TIME (BP-CORRECTED)  (30-0041-S910),,,SIGNIFICANTLY SLOW RH WAI VALVE OPENING TIME (BP-CORRECTED)  (30-0041-S910),,,,,,,,,,FALSE,TRUE,[남태영] 초도 발생 건으로 Monitoring,,No Action,,,,2024. 8. 29,,,30,777_HL80072024-08-28 15:33:28,777,HL8007,Monitoring,,N/A,
19197b0421a54a74,,AHM,777_HL8007,KE0616,2024. 8. 28,,,30-0040-S910,SIGNIFICANTLY SLOW LH WAI VALVE OPENING TIME (BP-CORRECTED)  (30-0040-S910),,,SIGNIFICANTLY SLOW LH WAI VALVE OPENING TIME (BP-CORRECTED)  (30-0040-S910),,,,,,,,,,FALSE,TRUE,[남태영] 초도 발생 건으로 Monitoring,,No Action,,,,2024. 8. 29,,,30,777_HL80072024-08-28 15:33:23,777,HL8007,Monitoring,,N/A,
19196e3c6c796872,,AHM,748_HL7629,KE0261,2024. 8. 28,,,36-0005-S607,PRESSURE REGULATING S/O VLV CLOSED IN CRUISE  (36-0005-S607),,,PRESSURE REGULATING S/O VLV CLOSED IN CRUISE  (36-0005-S607),,,,,,,,,,FALSE,TRUE,"[김민석]
ANTI-ICE ENG 1 MSG(Defer 30-21-01B) 관련 HPSOV Close Deactivated 상태로, 일시적인 Press 저하로 인한 현상",,No Action,,,,2024. 9. 26,,,36,748_HL76292024-08-28 11:50:24,748,HL7629,Closed,,N/A,
191950c67e90a37f,,AHM,777_HL8274,KE0041,2024. 8. 28,,,24-0023-R715,LH IDG OIL FILTER IS PLUGGED  (24-0023-R715),,,LH IDG OIL FILTER IS PLUGGED  (24-0023-R715),,,,,,,,,,FALSE,TRUE,[남태영] Information Only,,No Action,,,,2024. 8. 28,,,24,777_HL82742024-08-28 03:15:23,777,HL8274,Closed,,N/A,
82512024-08-27 15:08:44,,KAL,777_HL8251,KE8388,2024. 8. 27,,,777-KAL-49-004,APU Oil Temperature High,,,,,,,,,,,,,TRUE,TRUE,"[김민석]
Flexible Surge Duct Insp 및 APU Oil Cooler Cleaning 요청 완료
급격한 Oil Temp 상승으로 Flexible Surge Duct 손상 가능성 높음",8/29D 수행 완료,Predictive Alert,HIGH,12483596,2024. 8. 29,2024. 10. 28,"<10/28>
 - SFR 접수 : Thermostat Failed FT.Housing Valve seat Worn

<8/29>
 - Thermal Bypass Valve 교환 후 Oil Temp 74℃
 - Oil 3 Can 추가 보급

<8/28D>
 - APU Shutdown 시 Exhaust 에서 Fume 발생하고 Compartment 내에도 발생하여 APU Oil Cooler 교환.
 - 교환 이후 Fume은 발생하지 않지만 Oil Temp 는 높은 수준 유지 중.",15184,49,82512024-08-27 15:08:44,777,HL8251,Closed,,Fault,
80832024-08-27 12:45:05,,AHM,787_HL8083,KE0000,2024. 8. 27,,,787-KAL-27-002,#12 HYDRAULIC SPOILER PCU DEGRADED,,,,,,,,,,,,,FALSE,TRUE,"[박창훈]
- 7월에 #3, #9 각 1회 Alert 발생 되어, PCU EHSV Coil 점검 결과 저항값 정상 (ASM 기록 참조)
- Boeing 문의 후 Order 발행 의견. ",,No Action,,,,2024. 9. 14,,0,27,80832024-08-27 12:45:05,787,HL8083,Monitoring,,N/A,
1918e1ab46f649a8,,AHM,777_HL8008,KE0402,2024. 8. 26,,,36-0042-C410,"THE RH ISOV SHOWS SIGNS OF DEGRADATION LEADING TO A FAULT [FAIL OPEN, L].  (36-0042-C410)",,,"THE RH ISOV SHOWS SIGNS OF DEGRADATION LEADING TO A FAULT [FAIL OPEN, L].  (36-0042-C410)",,,,,,,,,,FALSE,TRUE,[박창훈] 초도발생으로 Monitoring,,No Action,,,,2024. 8. 27,,16224,36,777_HL80082024-08-26 18:53:23,777,HL8008,Monitoring,,N/A,
1918d62b53a0a3cc,,ASCENTIA,787_HL8083,KE0000,2024. 8. 26,,,,INSPECT LAV/GALLEY VENTILATION SYSTEM,,,INSPECT LAV/GALLEY VENTILATION SYSTEM,,,,,,,,,,FALSE,TRUE,"[박창훈]
자체 모델 확인 결과 LAV/GAL Flow가 최저 23으로 차체 Threshold 22 까지 Monitoring 의견. ",,No Action,MID,,,2024. 8. 27,,,,787_HL80832024-08-26 15:32:23,787,HL8083,Monitoring,,N/A,
